chart_date,track_id,track_name,streams,position,release_date,album_id,artist_id,artist_name,genres,followers,chart_date_year,chart_date_month,chart_date_day,release_date_year,release_date_month,release_date_day,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,predicted_genre_id,predicted_genre,genre_probabilities,predicted_genre_proba
2018-09-28,4jXiylt6Qg9gjAvlKIUZ95,Knots,24742,155,2018-09-28,6YenpHgwZGewYCagSPFPnh,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,['opm'],9756117,2018,9,28,2018,9,28,0.576,0.657,238994,0.491,0.0,7,0.124,-7.27,1,42,0.0526,139.944,0.592,1,opm rap,"[0.25, 0.41, 0.11, 0.23]",0.41
2018-09-28,5f9808hpiCpuNyqqdXmpF2,Buwan,22204,185,2018-06-22,2CF1utwLM2yXHMZhwFGVY1,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,['opm'],1349791,2018,9,28,2018,6,22,0.447,0.631,343446,0.381,0.000171,7,0.0902,-11.808,1,69,0.04,126.008,0.36,3,opm senti,"[0.04, 0.16, 0.06, 0.74]",0.74
2018-09-30,5V2AX2WTOHl2FKtftvisV6,Kahit Ayaw Mo Na,20232,196,2018-02-02,4sChUazv5CQPX1V3VqVsqV,5HIZU0JzM0AgfItVOm4E08,This Band,"['opm', 'p-pop']",1893473,2018,9,30,2018,2,2,0.341,0.662,243015,0.529,0.000208,2,0.105,-8.539,1,0,0.0351,127.584,0.424,2,opm rock,"[0.17, 0.26, 0.34, 0.23]",0.34
2018-10-08,5WJOCn5Mkzb9fNT6jh1ktg,Magbalik,22247,192,2018-09-17,6OxTDcsFtf3rrnyyYFSXSW,2TwRMSibtKhC7ZGypSl1el,Drei Raña,['acoustic opm'],44595,2018,10,8,2018,9,17,0.225,0.375,348739,0.303,0.0,4,0.141,-10.568,1,0,0.029,139.942,0.477,2,opm rock,"[0.08, 0.01, 0.54, 0.37]",0.54
2018-10-09,32FQqB67FkHkFSeXnuSYV0,"All Tonight - From ""Exes Baggage""",22609,195,2018-10-05,7cRnknPIiD27rqmi4SnFQ4,6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,['pinoy indie'],17387,2018,10,9,2018,10,5,0.539,0.498,189941,0.392,4.54e-06,3,0.0937,-10.683,1,2,0.0423,78.01,0.164,3,opm senti,"[0.01, 0.22, 0.13, 0.64]",0.64
2018-10-10,7tYjXd42SzEhrWEFQeZxNm,Simula Pa Nung Una,22874,190,2018-04-22,52qmX1Tbwfk9S0iyVd0JHC,3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,['opm'],479469,2018,10,10,2018,4,22,0.885,0.571,255661,0.143,0.0,11,0.119,-8.704,1,63,0.0381,107.516,0.487,3,opm senti,"[0.17, 0.04, 0.23, 0.56]",0.56
2018-10-18,3yLKvQB94z3o2kiaGuqbTP,Huwag Na Huwag Mong Sasabihin,22415,199,2018-10-05,2euCQoZUL6nf8DhPM7PuqX,0jKQrxK2zHqxyOAyIMrUQt,SUD,['opm'],652529,2018,10,18,2018,10,5,0.404,0.593,274320,0.346,0.000686,4,0.0966,-10.128,1,49,0.0363,74.013,0.17,3,opm senti,"[0.01, 0.05, 0.24, 0.7]",0.7
2018-10-26,5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw - Single Version,28151,123,2018-10-23,6HPFW4F5tgbVGfFatG5CUw,7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,['opm'],2549229,2018,10,26,2018,10,23,0.395,0.523,288207,0.391,0.0,7,0.142,-9.283,1,1,0.0298,139.905,0.354,3,opm senti,"[0.06, 0.03, 0.29, 0.62]",0.62
2018-11-05,50hVyhZM4nvizfrQe38F3l,Hindi Na Nga,21227,191,2018-09-14,1nZbFWVgFXFLQZ067FQdV8,5HIZU0JzM0AgfItVOm4E08,This Band,"['opm', 'p-pop']",1893473,2018,11,5,2018,9,14,0.0877,0.396,282442,0.413,2.95e-05,7,0.124,-11.566,1,0,0.0334,136.818,0.108,3,opm senti,"[0.04, 0.06, 0.41, 0.49]",0.49
2018-11-09,3rheINeddqah49dElHlqbZ,Branches,45461,62,2018-11-09,4u4B66x0l6yCVbSsedgMy6,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2018,11,9,2018,11,9,0.471,0.475,217535,0.704,0.0,9,0.0598,-5.441,1,46,0.0508,120.485,0.488,2,opm rock,"[0.27, 0.12, 0.54, 0.07]",0.54
2018-11-17,3U8MbjNAP56IrzpbEFn1qN,Pa-umaga,21234,194,2018-10-22,6d3mjDBVhzN8ianGFJsKKE,2G7VQ1kVhVfNagytlousgm,Al James,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",1699852,2018,11,17,2018,10,22,0.17,0.911,189019,0.299,0.00201,0,0.0952,-17.179,1,73,0.0752,130.038,0.565,1,opm rap,"[0.11, 0.78, 0.01, 0.1]",0.78
2018-11-20,2Bb9MjP3gY9oaUXXJLFDVi,Ours,32306,110,2018-11-14,2eAmsVlbAkEK9Y5ZhNQ95O,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2018,11,20,2018,11,14,0.29,0.693,181651,0.497,8.34e-06,0,0.1,-9.286,1,47,0.051,109.022,0.0892,1,opm rap,"[0.2, 0.71, 0.04, 0.05]",0.71
2018-11-22,6aqH1me0AcXPwJEAflvNoT,Unan,25396,162,2018-11-16,3GICpQvfyqX38aUPeW8ljJ,0n4a5imdLBN24fIrBWoqrv,Because,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",658230,2018,11,22,2018,11,16,0.195,0.634,241558,0.242,0.0,7,0.152,-17.308,1,0,0.153,81.49,0.0725,1,opm rap,"[0.25, 0.45, 0.03, 0.27]",0.45
2018-11-25,1WXs4O7mBxXglHJPwYweHq,Demonyo,20483,197,2017-01-27,67vvDiZLNyjNQ1gU6El7GC,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,['opm'],1349791,2018,11,25,2017,1,27,0.0509,0.415,218000,0.508,0.0162,0,0.103,-9.169,1,68,0.0363,188.744,0.114,3,opm senti,"[0.03, 0.12, 0.42, 0.43]",0.43
2018-12-06,72hucs56DifUiAItOhWEl9,Islands,22563,197,2018-11-25,30mI1Ze8NV0AIw7gVYb6Br,2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,"['opm', 'pinoy indie']",176822,2018,12,6,2018,11,25,0.784,0.525,272688,0.548,3.55e-06,9,0.3,-7.366,0,30,0.0739,92.237,0.406,1,opm rap,"[0.1, 0.47, 0.11, 0.32]",0.47
2018-12-12,1xixJwhW5UOOnXpN7GNsPg,Kunwari,22242,197,2017-11-15,2fdzLVIFgBgRbZ5s3wd6mV,1tXFYQZSAswt4JLB42lpye,Sponge Cola,"['opm', 'pinoy reggae']",1375352,2018,12,12,2017,11,15,0.0778,0.642,214046,0.845,0.0,3,0.255,-5.144,1,40,0.0261,120.008,0.837,0,opm p-pop,"[0.48, 0.04, 0.25, 0.23]",0.48
2018-12-16,0aEX0skifH9CAc8HXxShqk,Maikee's Letters,20217,197,2018-05-25,7b60u5hxP6t4u25wnwdFux,3KovZIDNYgQY8chiNZo2ZF,Just Hush,"['opm', 'pinoy r&b', 'pinoy trap']",480588,2018,12,16,2018,5,25,0.171,0.707,300893,0.503,0.00197,0,0.0586,-8.266,1,0,0.0742,121.931,0.295,1,opm rap,"[0.14, 0.78, 0.01, 0.07]",0.78
2018-12-17,267RumTt5KeLBGl2KWxBL0,Dating Tayo,19496,194,2016-05-19,01f1BJjxsFyuX580Fk8Gjk,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,"['cdo indie', 'opm', 'pinoy singer-songwriter']",1475850,2018,12,17,2016,5,19,0.648,0.551,239480,0.329,3.82e-05,7,0.0925,-10.731,1,2,0.0431,139.699,0.331,3,opm senti,"[0.04, 0.07, 0.04, 0.85]",0.85
2018-12-24,6r5vsI0vAYxFXuL6wooznb,Last Christmas,49867,83,2018-11-30,5qAq8zbab5ZDRfB7NPkT9o,1x9aBTOQP8VjLBgKVm81K6,Nef Medina,['opm'],1184,2018,12,24,2018,11,30,0.575,0.368,261918,0.435,0.0,11,0.112,-9.706,1,29,0.0295,82.44,0.444,2,opm rock,"[0.08, 0.03, 0.55, 0.34]",0.55
2018-12-24,21gCZq4O38rQM60BW1TsvF,Tanging Hiling Ngayong Pasko,39523,102,2018-12-14,2WgJHxGnyAyChHWCppwdbx,4ivXbUYuZslF08Ca5EuJGc,Kithara,['opm'],10999,2018,12,24,2018,12,14,0.874,0.352,250730,0.128,4.11e-06,6,0.257,-15.034,1,7,0.0405,78.597,0.282,3,opm senti,"[0.06, 0.07, 0.12, 0.75]",0.75
2018-12-24,6wAT9x3dx1N99gXXvds56Q,Last Christmas,32328,133,2018-10-19,74l0K23NhrQDI7tDjNt29Q,2TwRMSibtKhC7ZGypSl1el,Drei Raña,['acoustic opm'],44595,2018,12,24,2018,10,19,0.689,0.686,230915,0.285,0.0,5,0.129,-10.912,1,0,0.0291,103.995,0.672,3,opm senti,"[0.16, 0.1, 0.28, 0.46]",0.46
2018-12-24,78ylzQxu8Ht3gbFq5hI9Vo,Have Yourself a Merry Little Christmas,32118,135,2018-11-30,1M9NXq9BzinKcbEjA8vM6t,3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,['acoustic opm'],15063,2018,12,24,2018,11,30,0.961,0.452,155792,0.268,2.85e-05,8,0.119,-9.405,1,37,0.0311,66.805,0.265,3,opm senti,"[0.05, 0.02, 0.21, 0.72]",0.72
2018-12-24,2TMwa7JqgnTxo6koLACzjh,Sana Ngayong Pasko,30880,148,1993-11-25,6Ki7hg4OCJVlXvVf6T4zZf,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,"['classic opm', 'opm']",373671,2018,12,24,1993,11,25,0.788,0.564,231866,0.25,0.000206,0,0.0643,-16.092,1,53,0.0301,132.015,0.157,3,opm senti,"[0.19, 0.07, 0.09, 0.65]",0.65
2018-12-24,4lelBtLnt1mEfH6MlVp5yG,Pangako sa Pasko,28234,169,2018-12-16,4Y92CJiB5353tKM4yLsJEO,7or90S16MNx8VogdeOqlKq,Cocoy Claravall,['pinoy singer-songwriter'],2534,2018,12,24,2018,12,16,0.962,0.303,368340,0.13,0.366,0,0.319,-16.852,1,5,0.032,96.873,0.148,3,opm senti,"[0.14, 0.06, 0.15, 0.65]",0.65
2018-12-24,7bSkBa6NFQaZSQgIeMUCS9,"Thank You, Ang Babait Ninyo",27484,174,2014-01-01,4A9S4XKYdQe34361BghyNX,11W91yRxIo7Mw75LClgrGx,Lyca Gairanod,"['deep talent show', 'opm']",32153,2018,12,24,2014,1,1,0.207,0.615,352000,0.62,0.0,2,0.134,-6.286,1,44,0.0249,94.014,0.5,2,opm rock,"[0.17, 0.06, 0.58, 0.19]",0.58
2018-12-26,6fWTVk29yvFEqE5VY6Gslk,Dalaga,20130,196,2018-01-01,0JT2JvI2g4p7fR4DyxjjO0,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",898212,2018,12,26,2018,1,1,0.529,0.939,297966,0.497,9.11e-05,1,0.0895,-10.441,1,0,0.0767,109.976,0.588,1,opm rap,"[0.16, 0.83, 0.01, 0.0]",0.83
2018-12-28,0gdYUlrMgRS9HfBX37EoVf,Take That Man,21493,178,2018-12-28,2hMoRRYEScUDseOvOfBWvs,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,"['opm', 'p-pop', 'pinoy trap']",2805047,2018,12,28,2018,12,28,0.000451,0.53,240225,0.833,0.016,4,0.409,-6.778,0,28,0.0344,147.911,0.741,2,opm rock,"[0.2, 0.12, 0.47, 0.21]",0.47
2018-12-30,2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,19520,175,2018-07-28,33qqYIFSFSVYO3wCkc1Ksh,0iqkVK6sTXi7DZWWOeKy8Q,PDL,"['pinoy hip hop', 'pinoy r&b']",131241,2018,12,30,2018,7,28,0.0175,0.657,341573,0.746,0.0,1,0.107,-6.277,1,68,0.0464,136.887,0.467,0,opm p-pop,"[0.68, 0.1, 0.12, 0.1]",0.68
2018-12-31,3K5iV064JlAqt9tYVZP2KF,Cebuana - Muffin Remix,62808,54,2018-08-10,3UC2qUot0CPvxkn32741gy,0touaoSr4QOLYxBJ9lmGgK,Karencitta,"['pinoy edm', 'pinoy r&b', 'pinoy trap']",140013,2018,12,31,2018,8,10,0.125,0.722,284106,0.874,0.0607,0,0.189,-4.282,0,0,0.0523,98.022,0.682,0,opm p-pop,"[0.93, 0.05, 0.0, 0.02]",0.93
2018-12-31,6G3tTLzjROxw2KpZjUvICy,No Apology (Wala Akong Paki),40686,96,2018-06-22,5eVjOFUnPxFGglrpTfjPRH,0touaoSr4QOLYxBJ9lmGgK,Karencitta,"['pinoy edm', 'pinoy r&b', 'pinoy trap']",140013,2018,12,31,2018,6,22,0.0126,0.709,166857,0.687,6.51e-06,6,0.17,-5.695,1,0,0.173,104.876,0.62,0,opm p-pop,"[0.65, 0.31, 0.03, 0.01]",0.65
2018-12-31,3Yf5jxphlAhLOuqhO4UQA8,Chambe,30833,138,2018-11-23,20ZtGgnuzHNti73O7AVY2K,7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,['opm'],61089,2018,12,31,2018,11,23,0.0999,0.853,205754,0.826,3.88e-05,8,0.146,-5.318,0,0,0.116,101.509,0.767,0,opm p-pop,"[0.92, 0.08, 0.0, 0.0]",0.92
2019-01-05,1mTROTnvFi7uxGciL319Kb,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,20833,184,2018-12-09,2hT2tmiAlFVF4waIOHNWqA,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,"['opm', 'pinoy pop punk']",6174873,2019,1,5,2018,12,9,0.828,0.605,342067,0.336,0.0,11,0.104,-8.732,1,57,0.0362,127.907,0.198,3,opm senti,"[0.05, 0.01, 0.07, 0.87]",0.87
2019-01-10,4KmkG7fVe8bNBUpCbKCdJQ,Anino,27928,140,2019-01-01,6eh8MXcxWgYu0SgXdaJapd,3wbCeEPAW6po7J46netxMT,Up Dharma Down,['opm'],1044582,2019,1,10,2019,1,1,0.254,0.562,298566,0.787,0.000152,9,0.688,-4.018,1,0,0.0282,162.027,0.446,0,opm p-pop,"[0.47, 0.07, 0.19, 0.27]",0.47
2019-01-18,0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,75226,45,2019-01-15,397zfeJ75BlnjfUEkgtwlG,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,['opm'],9756117,2019,1,18,2019,1,15,0.887,0.445,269876,0.355,0.00179,4,0.322,-7.351,1,17,0.0289,135.525,0.366,3,opm senti,"[0.22, 0.0, 0.23, 0.55]",0.55
2019-01-18,2gnVqlNifLIGvinryubyG4,Bawat Kaluluwa,42330,79,2019-01-18,5mGR6qKnpILzSzq1yyAUXk,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,"['opm', 'p-pop', 'pinoy trap']",2805047,2019,1,18,2019,1,18,0.0609,0.705,238571,0.519,0.0324,5,0.305,-7.29,1,53,0.0341,116.983,0.521,0,opm p-pop,"[0.42, 0.33, 0.11, 0.14]",0.42
2019-01-18,7h4W9blGxYCkKJ3dxPZ84j,Dulo Ng Hangganan,31626,110,2019-01-18,5mGR6qKnpILzSzq1yyAUXk,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,"['opm', 'p-pop', 'pinoy trap']",2805047,2019,1,18,2019,1,18,0.494,0.565,328303,0.565,0.00262,9,0.127,-8.52,1,68,0.0368,136.042,0.35,3,opm senti,"[0.03, 0.17, 0.34, 0.46]",0.46
2019-01-18,1SZuNx9TtE5da7twgYkKAq,Take That Man,29172,129,2019-01-18,5mGR6qKnpILzSzq1yyAUXk,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,"['opm', 'p-pop', 'pinoy trap']",2805047,2019,1,18,2019,1,18,0.00054,0.531,239456,0.838,0.019,4,0.374,-6.875,0,42,0.0386,148.028,0.682,2,opm rock,"[0.26, 0.13, 0.41, 0.2]",0.41
2019-01-18,3Eb5sztvEMa0Mqnb8DUAlU,Come Inside Of My Heart,27698,144,2019-01-18,5mGR6qKnpILzSzq1yyAUXk,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,"['opm', 'p-pop', 'pinoy trap']",2805047,2019,1,18,2019,1,18,0.00321,0.676,246396,0.565,0.000579,10,0.241,-9.411,1,77,0.03,113.007,0.689,0,opm p-pop,"[0.37, 0.08, 0.34, 0.21]",0.37
2019-01-18,1u34VUANkmyRjGPRtxLgnA,Sweet Shadow,26058,167,2019-01-18,5mGR6qKnpILzSzq1yyAUXk,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,"['opm', 'p-pop', 'pinoy trap']",2805047,2019,1,18,2019,1,18,0.00329,0.595,243507,0.723,3.41e-05,2,0.157,-6.737,1,41,0.0266,127.972,0.349,2,opm rock,"[0.21, 0.08, 0.41, 0.3]",0.41
2019-01-18,5Y33pd27lE5hznJFeD4dAk,My Juliana,24219,190,2019-01-18,5mGR6qKnpILzSzq1yyAUXk,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,"['opm', 'p-pop', 'pinoy trap']",2805047,2019,1,18,2019,1,18,0.143,0.531,286041,0.552,3.4e-05,5,0.103,-10.887,1,45,0.0327,164.028,0.234,2,opm rock,"[0.05, 0.08, 0.63, 0.24]",0.63
2019-01-21,7gZ3kWNtIxFgxjsm5OTVMB,214,28658,138,2001-01-01,65GkUxR6lYlCiYP4mqyZl1,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,['opm'],1869729,2019,1,21,2001,1,1,0.423,0.537,273200,0.561,1.64e-06,4,0.134,-6.961,0,66,0.0297,78.13,0.242,2,opm rock,"[0.0, 0.04, 0.88, 0.08]",0.88
2019-02-08,3UVmcKKagaUqqruhrnyOiA,"Ikaw Ang Aking Mahal - Recorded at Kodama Studios, Philippines",44525,83,2019-02-08,2UmNrBf5Ve976Xix3JWQ5m,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,['opm'],1349791,2019,2,8,2019,2,8,0.0627,0.314,342307,0.505,0.000509,8,0.117,-7.595,0,41,0.0374,76.759,0.201,2,opm rock,"[0.04, 0.09, 0.54, 0.33]",0.54
2019-02-08,3efCao3RLbsz52LQ66o8Ac,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",40488,96,2019-02-08,6w1N1jNKdtg5vUQFOEG0ns,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,['opm'],9756117,2019,2,8,2019,2,8,0.952,0.491,287500,0.101,2.39e-06,0,0.129,-15.418,1,4,0.0531,86.368,0.312,3,opm senti,"[0.1, 0.09, 0.11, 0.7]",0.7
2019-02-08,0Fh6hgq979963fIxr2VBF2,"214 - From ""Alone/Together""",34506,115,2019-02-08,7H0I5J51zSxtXcHg862TZp,2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,['opm'],154800,2019,2,8,2019,2,8,0.268,0.351,254024,0.35,0.0,6,0.155,-8.861,1,8,0.0291,79.588,0.204,3,opm senti,"[0.04, 0.05, 0.42, 0.49]",0.49
2019-02-08,4yLc803i7qcWx4V2piWPH5,Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack],34439,117,2019-02-07,3PM0o72L1hzQImMRAlL8iU,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,"['opm', 'pinoy pop punk']",6174873,2019,2,8,2019,2,7,0.061,0.523,278181,0.699,0.0,11,0.363,-4.689,1,55,0.029,131.878,0.283,2,opm rock,"[0.38, 0.01, 0.56, 0.05]",0.56
2019-02-11,5S4T2Pdr8qhetF3UhkwuMj,'Di Na Babalik,24732,196,2019-02-03,7zJxOlHuAGpCC7ZtKHm0Rz,5HIZU0JzM0AgfItVOm4E08,This Band,"['opm', 'p-pop']",1893473,2019,2,11,2019,2,3,0.00819,0.358,340262,0.435,0.000936,10,0.112,-7.265,1,0,0.0349,76.132,0.14,2,opm rock,"[0.03, 0.13, 0.53, 0.31]",0.53
2019-02-14,4MmPXbZ5w141AoRUCjYfuF,"214 - Recorded at Kodama Studios, Philippines",40433,99,2019-02-14,5GpbZxL3X1pOeuY9mBgM8o,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,['opm'],3659707,2019,2,14,2019,2,14,0.904,0.337,276769,0.126,0.00127,10,0.149,-12.154,1,0,0.0353,139.551,0.131,3,opm senti,"[0.22, 0.02, 0.22, 0.54]",0.54
2019-02-14,7MP2p4bsW7lBGrg48oYSiA,Mitsa (Salamat),38576,105,2019-02-14,3iIogQOIVkQu4fkZCXtfaI,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2019,2,14,2019,2,14,0.143,0.441,267216,0.654,7.47e-06,9,0.0669,-7.133,1,37,0.037,121.902,0.283,2,opm rock,"[0.11, 0.1, 0.53, 0.26]",0.53
2019-02-14,6BxJLJw228OY5BFerPGl7z,Dahan,33368,133,2019-02-14,5ZMRUtgLCoeyhrDdRhSXij,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,"['opm', 'pinoy pop punk']",6174873,2019,2,14,2019,2,14,0.318,0.516,297500,0.529,0.0,10,0.198,-6.596,1,57,0.0257,129.973,0.295,2,opm rock,"[0.02, 0.03, 0.8, 0.15]",0.8
2019-02-14,5CThcDR9mycL3TjNKQ2qFk,"Pangako - Recorded at Kodama Studios, Philippines",29396,170,2019-02-14,6BXhni1J2zzkKWpU0tSZ2A,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,['opm'],3437545,2019,2,14,2019,2,14,0.621,0.344,321486,0.405,0.136,2,0.195,-7.739,1,44,0.0289,73.667,0.385,3,opm senti,"[0.06, 0.07, 0.38, 0.49]",0.49
2019-02-14,48Utf6gNBC9rewCPEvL5ja,Dati - Cover Version,26816,194,2018-10-29,5ajVNBy3aMVd2k87LpQIWZ,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2019,2,14,2018,10,29,0.414,0.617,184912,0.62,0.0,7,0.0919,-9.698,1,45,0.0408,90.037,0.569,1,opm rap,"[0.21, 0.33, 0.24, 0.22]",0.33
2019-02-17,0I5Z0p0cLWdyJNC6sqMTwD,Spoliarium,23866,182,1998-11-27,616gVbSZhqmxgSBKqmZZ7T,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,"['opm', 'pinoy reggae']",3731351,2019,2,17,1998,11,27,0.562,0.367,326760,0.428,3.23e-06,8,0.229,-12.259,0,59,0.0308,170.722,0.538,3,opm senti,"[0.1, 0.04, 0.36, 0.5]",0.5
2019-02-18,02GtNoUv85fOPEaCTlpYzr,"Kapit (From ""Alone / Together"")",28566,154,2019-02-13,007PEQI4gziBAgnjbEuXWG,7bT6URJrhJleZUfkrysELD,Armi Millare,"['pinoy indie', 'pinoy rock', 'pinoy singer-songwriter']",13886,2019,2,18,2019,2,13,0.743,0.381,242933,0.323,2.38e-06,1,0.0769,-11.428,1,46,0.0272,87.622,0.417,2,opm rock,"[0.09, 0.02, 0.46, 0.43]",0.46
2019-02-18,4Bt8Ly7wwutPbX1dHXhuok,Rock with You,27646,162,2018-12-14,1wnE0whHE4dsX8kqNWzLne,7aerdWadzubpu06Oxysg6R,Paolo Sandejas,"['opm', 'pinoy indie']",74554,2019,2,18,2018,12,14,0.653,0.567,199934,0.334,0.0,8,0.113,-7.823,1,0,0.0322,169.898,0.178,3,opm senti,"[0.08, 0.02, 0.15, 0.75]",0.75
2019-02-22,0BEpSEV02FM1N5gcw2fsJC,"Kung Ayaw Mo Wag Mo - Recorded at Kodama Studios, Philippines",43235,80,2019-02-22,5aw4ypdD3AVVJO8REswpLQ,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,"['opm', 'p-pop', 'pinoy trap']",2805047,2019,2,22,2019,2,22,0.449,0.621,252037,0.571,0.0401,3,0.096,-8.095,1,48,0.03,104.989,0.4,2,opm rock,"[0.09, 0.26, 0.42, 0.23]",0.42
2019-02-22,2rSEuTXuRnGOHcU5JuoW13,"Beautiful Girl - Recorded at Kodama Studios, Philippines",40043,92,2019-02-22,3UL37TgEAcc58GXvm8hdnr,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2019,2,22,2019,2,22,0.903,0.246,180545,0.323,0.0,5,0.357,-9.469,1,45,0.0331,165.58,0.18,3,opm senti,"[0.14, 0.02, 0.23, 0.61]",0.61
2019-02-22,0HYmOF3tCkYejosr1HTMhV,Filipina Girl,27839,169,2019-02-20,5QjWKAuUgWhrNzmJEwUDxJ,43CiK1548VVp2DT95joswS,Billy Crawford,"['opm', 'pinoy r&b']",17128,2019,2,22,2019,2,20,0.649,0.625,216415,0.468,0.0,0,0.0975,-7.59,1,0,0.255,120.438,0.51,1,opm rap,"[0.15, 0.59, 0.08, 0.18]",0.59
2019-03-09,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,23847,189,2018-09-26,79UXZq6nXVVBpZgWWxb9Gq,0iqkVK6sTXi7DZWWOeKy8Q,PDL,"['pinoy hip hop', 'pinoy r&b']",131241,2019,3,9,2018,9,26,0.104,0.595,214606,0.57,0.0,5,0.0899,-6.232,0,72,0.12,84.929,0.721,1,opm rap,"[0.24, 0.59, 0.1, 0.07]",0.59
2019-03-14,2SuTg9SbfgvHOqhZonuu1j,Nandyan Agad Ako,24451,198,2018-08-06,6Y8OKCmGEqn2JjbTEwIbdf,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,"['opm', 'pinoy hip hop', 'pinoy r&b']",2985815,2019,3,14,2018,8,6,0.661,0.799,240178,0.529,0.0,9,0.0856,-9.17,1,0,0.0615,128.05,0.601,1,opm rap,"[0.23, 0.68, 0.03, 0.06]",0.68
2019-03-22,66ZVMnlIAvGM6NIZJ3xweN,Filipina Girl,51904,56,2019-03-22,2BMiO1IMrzF7U1xNcc8H1D,43CiK1548VVp2DT95joswS,Billy Crawford,"['opm', 'pinoy r&b']",17128,2019,3,22,2019,3,22,0.663,0.57,218133,0.463,0.0,0,0.092,-7.655,1,0,0.317,119.675,0.499,1,opm rap,"[0.17, 0.51, 0.12, 0.2]",0.51
2019-03-22,7bkAr4WNoTuSjpuh1NRQjm,Ex,35211,99,2019-03-22,1PfXecQJulp7zT5Ck60V0h,4HOEnLufwAqJ2qoJPVnL01,Callalily,['opm'],1711669,2019,3,22,2019,3,22,0.455,0.631,326909,0.507,1.74e-05,5,0.096,-7.872,1,2,0.0263,140.109,0.378,2,opm rock,"[0.08, 0.15, 0.56, 0.21]",0.56
2019-03-22,59aZ0ioyVrmtdut1KfU5aT,Amatz,26558,159,2020-03-20,6uydeIIBbr8sN6XdI3rpuy,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",1715285,2019,3,22,2020,3,20,0.00817,0.825,234374,0.496,0.000511,1,0.0827,-8.562,1,0,0.0503,127.987,0.185,1,opm rap,"[0.3, 0.65, 0.02, 0.03]",0.65
2019-03-23,31vGGETvC1zlvuhNumTYZB,Kontrabida,22190,198,2019-01-31,7eJOOpkpqJ2qyGTHhe6bri,1UvsiRB2EarPibq6XRl9Sv,Pricetagg,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",182279,2019,3,23,2019,1,31,0.245,0.737,309786,0.791,0.0,1,0.181,-2.789,0,51,0.242,86.008,0.377,0,opm p-pop,"[0.75, 0.18, 0.04, 0.03]",0.75
